latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
39.445,-96.859,314.4,1,1,2021-04-01,1930,A,66,6.0NRT,299.4,7.7,D
39.547,-96.278,307.8,1,1,2021-04-01,1930,A,42,6.0NRT,294.3,4.4,D
39.96,-93.135,335.2,1.2,1.1,2021-04-01,1930,A,89,6.0NRT,291.8,44,D
39.959,-93.149,318.8,1.2,1.1,2021-04-01,1930,A,77,6.0NRT,291.9,18.6,D
39.374,-97.512,313,1,1,2021-04-01,1930,A,64,6.0NRT,296.7,7.9,D
39.607,-95.983,326.6,1,1,2021-04-01,1930,A,82,6.0NRT,296.5,19.3,D
39.605,-95.995,324.6,1,1,2021-04-01,1930,A,80,6.0NRT,297.5,17.2,D
39.615,-95.99,325.6,1,1,2021-04-01,1930,A,80,6.0NRT,298,18.8,D
39.468,-97.013,314.3,1,1,2021-04-01,1930,A,66,6.0NRT,298.8,7.4,D
39.403,-97.561,313.9,1,1,2021-04-01,1930,A,65,6.0NRT,297.7,8.4,D
39.401,-97.573,327.9,1,1,2021-04-01,1930,A,82,6.0NRT,299.3,22.6,D
40.12,-92.132,306.8,1.3,1.1,2021-04-01,1930,A,34,6.0NRT,289.5,7.7,D
40.063,-92.663,308.5,1.3,1.1,2021-04-01,1930,A,63,6.0NRT,289.8,9.8,D
40.062,-92.678,307,1.3,1.1,2021-04-01,1930,A,59,6.0NRT,290.5,8.1,D
39.747,-95.286,319.3,1,1,2021-04-01,1930,A,75,6.0NRT,296.9,11.9,D
39.636,-96.103,312.3,1,1,2021-04-01,1930,A,62,6.0NRT,298.6,5.5,D
39.55,-96.7,315.1,1,1,2021-04-01,1930,A,67,6.0NRT,297.4,8.2,D
39.549,-96.712,369.5,1,1,2021-04-01,1930,A,100,6.0NRT,301.2,110,D
39.547,-96.723,310.5,1,1,2021-04-01,1930,A,41,6.0NRT,297.9,4.3,D
39.52,-96.907,313.3,1,1,2021-04-01,1930,A,62,6.0NRT,298.9,5.8,D
39.518,-96.919,364.9,1,1,2021-04-01,1930,A,100,6.0NRT,302.8,94.7,D
39.517,-96.93,318.1,1,1,2021-04-01,1930,A,72,6.0NRT,298.6,9.9,D
40.346,-89.855,304.9,1.8,1.3,2021-04-01,1930,A,49,6.0NRT,290.4,10.2,D
40.13,-92.134,315.5,1.3,1.1,2021-04-01,1930,A,74,6.0NRT,290.3,18.1,D
40.129,-92.149,305.2,1.3,1.1,2021-04-01,1930,A,53,6.0NRT,289.7,7,D
39.754,-95.3,337.1,1,1,2021-04-01,1930,A,89,6.0NRT,297.6,34,D
39.753,-95.312,332.3,1,1,2021-04-01,1930,A,86,6.0NRT,297.5,27,D
39.803,-95.004,321.3,1,1,2021-04-01,1930,A,77,6.0NRT,294.2,16.1,D
39.801,-95.016,326.8,1,1,2021-04-01,1930,A,82,6.0NRT,295.3,22.2,D
39.428,-97.702,308.3,1,1,2021-04-01,1930,A,43,6.0NRT,296.2,3.9,D
40.205,-91.821,305.6,1.4,1.2,2021-04-01,1930,A,56,6.0NRT,289.1,8.9,D
40.092,-92.862,311.3,1.2,1.1,2021-04-01,1930,A,68,6.0NRT,291.6,11.2,D
40.094,-92.854,307.7,1.2,1.1,2021-04-01,1930,A,25,6.0NRT,291.8,7.4,D
40.065,-93.21,305.6,1.2,1.1,2021-04-01,1930,A,53,6.0NRT,291.5,6,D
39.849,-95.07,324.7,1,1,2021-04-01,1930,A,80,6.0NRT,291,21.4,D
39.848,-95.082,321.8,1,1,2021-04-01,1930,A,77,6.0NRT,291,17.5,D
39.691,-96.242,308.1,1,1,2021-04-01,1930,A,33,6.0NRT,295.8,3.6,D
40.242,-91.835,324,1.4,1.2,2021-04-01,1930,A,82,6.0NRT,288.6,31.5,D
40.241,-91.851,348.7,1.4,1.2,2021-04-01,1930,A,95,6.0NRT,291.3,93.2,D
39.742,-96.003,334.4,1,1,2021-04-01,1930,A,87,6.0NRT,297.7,30.2,D
39.741,-96.015,343.5,1,1,2021-04-01,1930,A,92,6.0NRT,297.7,45,D
40.251,-91.853,309.2,1.4,1.2,2021-04-01,1930,A,33,6.0NRT,290.1,10.1,D
40.039,-93.773,306.2,1.1,1.1,2021-04-01,1930,A,38,6.0NRT,291.8,3.9,D
40.446,-89.898,312.8,1.8,1.3,2021-04-01,1930,A,0,6.0NRT,286,25.1,D
39.744,-96.379,310.9,1,1,2021-04-01,1930,A,56,6.0NRT,296.7,5.3,D
39.756,-96.68,332.7,1,1,2021-04-01,1930,A,86,6.0NRT,295.8,27.7,D
39.755,-96.692,309.9,1,1,2021-04-01,1930,A,26,6.0NRT,296.5,4.4,D
39.919,-95.581,313.9,1,1,2021-04-01,1930,A,66,6.0NRT,297,7.1,D
39.765,-96.682,331.7,1,1,2021-04-01,1930,A,85,6.0NRT,295.6,26.6,D
39.838,-96.306,332.2,1,1,2021-04-01,1930,A,85,6.0NRT,297.3,25.8,D
40.177,-93.746,309,1.1,1.1,2021-04-01,1930,A,57,6.0NRT,293.2,7.2,D
39.83,-96.431,322.4,1,1,2021-04-01,1930,A,77,6.0NRT,297,14.6,D
39.723,-97.228,318.6,1,1,2021-04-01,1930,A,72,6.0NRT,297.5,12.2,D
39.988,-95.482,308.4,1,1,2021-04-01,1930,A,43,6.0NRT,294.5,2.7,D
39.944,-95.943,316.6,1,1,2021-04-01,1930,A,70,6.0NRT,297.4,9.9,D
39.943,-95.955,310.1,1,1,2021-04-01,1930,A,52,6.0NRT,297.3,4.5,D
40.334,-92.883,304.5,1.2,1.1,2021-04-01,1930,A,50,6.0NRT,288.5,6.7,D
39.931,-96.108,321.2,1,1,2021-04-01,1930,A,76,6.0NRT,294.9,13.9,D
39.929,-96.12,328.4,1,1,2021-04-01,1930,A,83,6.0NRT,294.8,21.8,D
40.283,-93.505,305,1.2,1.1,2021-04-01,1930,A,50,6.0NRT,291.6,5.3,D
40.006,-95.891,339.4,1,1,2021-04-01,1930,A,90,6.0NRT,297,37.7,D
40.005,-95.903,319.5,1,1,2021-04-01,1930,A,74,6.0NRT,296.7,12.3,D
39.91,-96.575,331.2,1,1,2021-04-01,1930,A,85,6.0NRT,300.3,24,D
40.015,-95.893,319.9,1,1,2021-04-01,1930,A,75,6.0NRT,294.7,13.3,D
40.013,-95.905,311.5,1,1,2021-04-01,1930,A,47,6.0NRT,295.3,6,D
39.919,-96.577,347.8,1,1,2021-04-01,1930,A,94,6.0NRT,299.3,51.8,D
39.918,-96.589,319.5,1,1,2021-04-01,1930,A,74,6.0NRT,298.1,11.5,D
40.394,-92.885,335.7,1.2,1.1,2021-04-01,1930,A,89,6.0NRT,289.7,48.8,D
40.393,-92.899,322.3,1.2,1.1,2021-04-01,1930,A,80,6.0NRT,289.9,25.7,D
40.442,-92.908,302.9,1.2,1.1,2021-04-01,1930,A,36,6.0NRT,289,4.9,D
40.441,-92.923,302.7,1.2,1.1,2021-04-01,1930,A,33,6.0NRT,289.5,4.8,D
40.297,-94.434,310.6,1.1,1,2021-04-01,1930,A,54,6.0NRT,294.8,7.1,D
40.296,-94.446,309.3,1.1,1,2021-04-01,1930,A,55,6.0NRT,291.1,6.4,D
40.395,-93.693,315.7,1.2,1.1,2021-04-01,1930,A,73,6.0NRT,292.8,14.6,D
40.32,-94.4,336.4,1.1,1,2021-04-01,1930,A,89,6.0NRT,292.4,39,D
40.319,-94.412,308.4,1.1,1,2021-04-01,1930,A,50,6.0NRT,294,5.4,D
40.546,-92.709,335.6,1.3,1.1,2021-04-01,1930,A,89,6.0NRT,289,49.2,D
41.028,-87.51,306.5,2.5,1.5,2021-04-01,1930,A,58,6.0NRT,285.9,26.2,D
40.563,-92.733,313.8,1.3,1.1,2021-04-01,1930,A,35,6.0NRT,290.8,14.2,D
40.234,-95.568,315.5,1,1,2021-04-01,1930,A,66,6.0NRT,294.6,9.9,D
39.944,-97.593,309.5,1,1,2021-04-01,1930,A,52,6.0NRT,295.9,4.5,D
39.953,-97.595,359.3,1,1,2021-04-01,1930,A,99,6.0NRT,297.5,81.1,D
39.951,-97.607,342.4,1,1,2021-04-01,1930,A,92,6.0NRT,297.4,43.7,D
41.033,-87.515,308.6,2.5,1.5,2021-04-01,1930,A,66,6.0NRT,286.5,32.7,D
40.54,-93.218,312.5,1.2,1.1,2021-04-01,1930,A,70,6.0NRT,290.7,12.7,D
40.657,-92.424,306.7,1.3,1.1,2021-04-01,1930,A,60,6.0NRT,289.5,8.5,D
41.098,-87.469,304,2.6,1.5,2021-04-01,1930,A,54,6.0NRT,285.7,20,D
40.548,-93.791,305,1.1,1.1,2021-04-01,1930,A,42,6.0NRT,290.6,4.9,D
40.313,-95.667,311.1,1,1,2021-04-01,1930,A,52,6.0NRT,292.4,4.9,D
40.325,-95.645,335.9,1,1,2021-04-01,1930,A,67,6.0NRT,293.6,32.3,D
40.324,-95.657,341.8,1,1,2021-04-01,1930,A,86,6.0NRT,298.1,41.6,D
40.322,-95.669,326.4,1,1,2021-04-01,1930,A,65,6.0NRT,298.2,18.9,D
40.333,-95.659,330.6,1,1,2021-04-01,1930,A,80,6.0NRT,294.7,24.9,D
40.967,-89.881,303.3,1.8,1.3,2021-04-01,1930,A,24,6.0NRT,286.6,6.8,D
40.345,-95.637,330.7,1,1,2021-04-01,1930,A,74,6.0NRT,291.3,27.2,D
40.343,-95.649,317.1,1,1,2021-04-01,1930,A,60,6.0NRT,291.4,11.6,D
40.727,-92.632,304.2,1.3,1.1,2021-04-01,1930,A,52,6.0NRT,290.9,5.9,D
40.725,-92.647,303.9,1.3,1.1,2021-04-01,1930,A,50,6.0NRT,291.1,5.5,D
40.611,-93.665,303.8,1.2,1.1,2021-04-01,1930,A,42,6.0NRT,290.8,4.5,D
40.737,-92.634,302.3,1.3,1.1,2021-04-01,1930,A,24,6.0NRT,290,4,D
40.615,-94.069,307.8,1.1,1.1,2021-04-01,1930,A,59,6.0NRT,291,6.5,D
40.614,-94.082,309.9,1.1,1.1,2021-04-01,1930,A,64,6.0NRT,290.7,8.2,D
40.681,-94.083,308.7,1.1,1.1,2021-04-01,1930,A,61,6.0NRT,291.7,6.6,D
40.686,-94.091,306.6,1.1,1.1,2021-04-01,1930,A,54,6.0NRT,291.6,5.7,D
40.305,-96.98,310.3,1,1,2021-04-01,1930,A,55,6.0NRT,295.8,4.1,D
40.799,-93.274,304.3,1.2,1.1,2021-04-01,1930,A,47,6.0NRT,288.6,5,D
40.797,-93.288,305.6,1.2,1.1,2021-04-01,1930,A,54,6.0NRT,289,6,D
40.766,-93.653,312,1.2,1.1,2021-04-01,1930,A,68,6.0NRT,289.5,11.2,D
40.764,-93.667,311.9,1.2,1.1,2021-04-01,1930,A,68,6.0NRT,291.2,11.2,D
40.827,-93.637,306.7,1.2,1.1,2021-04-01,1930,A,56,6.0NRT,289.9,6.8,D
40.79,-93.982,320.5,1.1,1.1,2021-04-01,1930,A,78,6.0NRT,292,19.9,D
40.788,-93.995,304.5,1.1,1.1,2021-04-01,1930,A,39,6.0NRT,290.9,4.9,D
40.782,-94.049,308.3,1.1,1.1,2021-04-01,1930,A,59,6.0NRT,290.7,6.6,D
40.897,-93.21,327.1,1.2,1.1,2021-04-01,1930,A,84,6.0NRT,292.2,31.5,D
40.895,-93.225,305.7,1.2,1.1,2021-04-01,1930,A,45,6.0NRT,292.8,5.9,D
40.652,-95.255,309.9,1,1,2021-04-01,1930,A,59,6.0NRT,295.7,4.8,D
41.048,-91.861,307.9,1.4,1.2,2021-04-01,1930,A,63,6.0NRT,289.4,10.3,D
41.065,-91.795,302.5,1.4,1.2,2021-04-01,1930,A,37,6.0NRT,289.1,5.7,D
40.688,-95.125,310,1,1,2021-04-01,1930,A,60,6.0NRT,295.5,4.5,D
41.184,-90.644,310.2,1.7,1.3,2021-04-01,1930,A,68,6.0NRT,287.6,17,D
41.182,-90.664,306,1.7,1.3,2021-04-01,1930,A,60,6.0NRT,288,10.7,D
40.936,-93.129,317.2,1.2,1.1,2021-04-01,1930,A,75,6.0NRT,290.2,17.8,D
41.093,-91.73,304.1,1.4,1.2,2021-04-01,1930,A,47,6.0NRT,287.9,6.3,D
40.923,-93.333,311.1,1.2,1.1,2021-04-01,1930,A,67,6.0NRT,291.5,10.7,D
40.921,-93.347,313.9,1.2,1.1,2021-04-01,1930,A,71,6.0NRT,292.4,13.4,D
40.615,-95.816,339.9,1,1,2021-04-01,1930,A,90,6.0NRT,294.1,40.8,D
40.907,-93.848,306.1,1.2,1.1,2021-04-01,1930,A,17,6.0NRT,288.7,5.4,D
41.155,-91.589,309,1.5,1.2,2021-04-01,1930,A,64,6.0NRT,291.6,10.5,D
40.917,-93.85,311.3,1.2,1.1,2021-04-01,1930,A,66,6.0NRT,290.4,10.2,D
40.915,-93.863,310.3,1.1,1.1,2021-04-01,1930,A,64,6.0NRT,291.7,9.2,D
40.717,-95.538,309.2,1,1,2021-04-01,1930,A,46,6.0NRT,293.9,3.9,D
40.715,-95.55,309.8,1,1,2021-04-01,1930,A,46,6.0NRT,293.7,4.7,D
41.036,-92.96,314,1.3,1.1,2021-04-01,1930,A,71,6.0NRT,290.9,15.6,D
41.035,-92.975,306.2,1.3,1.1,2021-04-01,1930,A,55,6.0NRT,290.7,7.8,D
41.212,-91.936,304.3,1.4,1.2,2021-04-01,1930,A,50,6.0NRT,290.1,7.7,D
40.793,-95.586,314,1,1,2021-04-01,1930,A,67,6.0NRT,295.6,7.7,D
41.367,-90.624,303.4,1.7,1.3,2021-04-01,1930,A,48,6.0NRT,287.5,8.7,D
41.365,-90.644,302.3,1.7,1.3,2021-04-01,1930,A,36,6.0NRT,288.1,6.5,D
41.021,-93.987,315.4,1.1,1.1,2021-04-01,1930,A,72,6.0NRT,292.5,13.7,D
40.738,-96.199,311.8,1,1,2021-04-01,1930,A,61,6.0NRT,293.8,6.4,D
41.238,-92.407,308.2,1.3,1.1,2021-04-01,1930,A,36,6.0NRT,289.8,8.6,D
41.236,-92.423,313.4,1.3,1.1,2021-04-01,1930,A,67,6.0NRT,289.6,13.7,D
41.054,-94.035,305.9,1.1,1.1,2021-04-01,1930,A,34,6.0NRT,291.7,4.7,D
41.235,-92.414,312.1,1.3,1.1,2021-04-01,1930,A,45,6.0NRT,289.7,12.9,D
41.058,-94.043,308.9,1.1,1.1,2021-04-01,1930,A,59,6.0NRT,291.4,7.5,D
40.461,-98.443,310.7,1,1,2021-04-01,1930,A,56,6.0NRT,294.8,5.3,D
41.156,-93.528,304.7,1.2,1.1,2021-04-01,1930,A,37,6.0NRT,290.6,5.6,D
41.293,-92.359,306.2,1.4,1.2,2021-04-01,1930,A,56,6.0NRT,289.9,7.4,D
41.291,-92.375,307.2,1.3,1.2,2021-04-01,1930,A,59,6.0NRT,291.9,8.3,D
41.143,-93.81,309.8,1.2,1.1,2021-04-01,1930,A,62,6.0NRT,292.1,9,D
40.891,-95.826,310.9,1,1,2021-04-01,1930,A,50,6.0NRT,294.7,7.1,D
41.174,-93.718,354.3,1.2,1.1,2021-04-01,1930,A,97,6.0NRT,290.4,88.9,D
41.172,-93.732,311.7,1.2,1.1,2021-04-01,1930,A,66,6.0NRT,290.5,11.4,D
41.452,-91.44,308.9,1.5,1.2,2021-04-01,1930,A,63,6.0NRT,291.6,9.4,D
41.63,-89.49,309.1,2,1.4,2021-04-01,1930,A,45,6.0NRT,285.9,16.9,D
41.628,-89.514,337.9,2,1.4,2021-04-01,1930,A,90,6.0NRT,288,99.4,D
41.642,-89.492,311,2,1.4,2021-04-01,1930,A,54,6.0NRT,287.5,19.5,D
41.641,-89.515,334,2,1.4,2021-04-01,1930,A,88,6.0NRT,290.6,83.3,D
41.385,-92.64,307.8,1.3,1.1,2021-04-01,1930,A,59,6.0NRT,293.3,6.2,D
40.993,-96.158,325.3,1,1,2021-04-01,1930,A,81,6.0NRT,293.7,20.7,D
40.991,-96.169,315.3,1,1,2021-04-01,1930,A,65,6.0NRT,292.2,10.6,D
41.51,-92.228,326.9,1.4,1.2,2021-04-01,1930,A,83,6.0NRT,292.4,34.5,D
41.586,-91.579,305.6,1.5,1.2,2021-04-01,1930,A,52,6.0NRT,289.7,7.7,D
41.869,-88.367,360.7,2.3,1.5,2021-04-01,1930,A,100,6.0NRT,291.7,293.5,D
41.867,-88.395,327,2.3,1.5,2021-04-01,1930,A,84,6.0NRT,289.5,78.9,D
41.497,-92.555,306.5,1.3,1.1,2021-04-01,1930,A,37,6.0NRT,292.5,7,D
41.495,-92.571,305.5,1.3,1.1,2021-04-01,1930,A,34,6.0NRT,290.6,5.8,D
41.589,-91.567,305.3,1.5,1.2,2021-04-01,1930,A,40,6.0NRT,290.2,7.8,D
41.493,-92.56,309.6,1.3,1.1,2021-04-01,1930,A,60,6.0NRT,291.6,10.1,D
41.864,-88.372,362.7,2.3,1.5,2021-04-01,1930,A,100,6.0NRT,290.9,313.6,D
41.862,-88.4,309.2,2.3,1.5,2021-04-01,1930,A,67,6.0NRT,288.6,24.8,D
41.3,-94.479,311.9,1.1,1,2021-04-01,1930,A,65,6.0NRT,293.1,8.5,D
41.298,-94.492,312.7,1.1,1,2021-04-01,1930,A,66,6.0NRT,293,9.2,D
41.877,-88.373,304.8,2.3,1.5,2021-04-01,1930,A,36,6.0NRT,288.7,15.8,D
41.56,-92.31,313.4,1.4,1.2,2021-04-01,1930,A,70,6.0NRT,292,13.6,D
41.419,-93.799,313,1.2,1.1,2021-04-01,1930,A,67,6.0NRT,291.4,11.8,D
41.411,-93.869,309.5,1.2,1.1,2021-04-01,1930,A,59,6.0NRT,292.9,8.3,D
41.409,-93.883,308.7,1.2,1.1,2021-04-01,1930,A,57,6.0NRT,290.3,7.8,D
41.886,-89.375,303.2,2,1.4,2021-04-01,1930,A,38,6.0NRT,285.4,11.4,D
41.387,-94.517,323.5,1.1,1,2021-04-01,1930,A,80,6.0NRT,295.1,19.3,D
41.386,-94.531,309.4,1.1,1,2021-04-01,1930,A,58,6.0NRT,295.4,5,D
41.171,-96.201,308,1,1,2021-04-01,1930,A,51,6.0NRT,292.7,4.7,D
41.601,-92.699,306.6,1.3,1.1,2021-04-01,1930,A,52,6.0NRT,291.5,5.5,D
41.6,-92.715,313.6,1.3,1.1,2021-04-01,1930,A,70,6.0NRT,292.8,12.9,D
41.766,-91.713,305.4,1.5,1.2,2021-04-01,1930,A,41,6.0NRT,290.6,7.6,D
41.455,-94.791,307,1.1,1,2021-04-01,1930,A,43,6.0NRT,294,4.1,D
41.721,-92.615,333.9,1.3,1.1,2021-04-01,1930,A,88,6.0NRT,294,45.7,D
41.72,-92.631,314.2,1.3,1.1,2021-04-01,1930,A,70,6.0NRT,293.2,12.7,D
41.707,-92.757,320.2,1.3,1.1,2021-04-01,1930,A,77,6.0NRT,290.1,22.4,D
41.589,-94.156,322.2,1.1,1.1,2021-04-01,1930,A,78,6.0NRT,293.2,20.3,D
41.588,-94.17,327,1.1,1.1,2021-04-01,1930,A,83,6.0NRT,294.5,27.4,D
41.593,-94.164,327.9,1.1,1.1,2021-04-01,1930,A,83,6.0NRT,293.7,27.3,D
41.77,-92.631,306.7,1.3,1.1,2021-04-01,1930,A,39,6.0NRT,291.5,4.3,D
41.836,-92.396,311.6,1.4,1.2,2021-04-01,1930,A,66,6.0NRT,291,12.1,D
41.935,-91.498,314.2,1.5,1.2,2021-04-01,1930,A,72,6.0NRT,288.1,20,D
41.933,-91.516,318.1,1.5,1.2,2021-04-01,1930,A,72,6.0NRT,291.4,27.3,D
40.772,-100.27,319.7,1.2,1.1,2021-04-01,1930,A,73,6.0NRT,296.3,16.2,D
40.77,-100.284,328.8,1.2,1.1,2021-04-01,1930,A,83,6.0NRT,296.9,28.9,D
40.779,-100.286,314.2,1.2,1.1,2021-04-01,1930,A,64,6.0NRT,297.4,10.1,D
42.22,-88.49,314.5,2.3,1.5,2021-04-01,1930,A,75,6.0NRT,288.5,36.2,D
42.006,-91.094,307.7,1.6,1.2,2021-04-01,1930,A,61,6.0NRT,288.8,12.6,D
42.143,-89.55,307.2,2,1.4,2021-04-01,1930,A,64,6.0NRT,288.8,14.5,D
42.231,-88.469,302.9,2.3,1.5,2021-04-01,1930,A,45,6.0NRT,285.1,13.3,D
42.229,-88.496,313.7,2.3,1.5,2021-04-01,1930,A,74,6.0NRT,286.9,36.9,D
42.148,-90.109,306.7,1.8,1.3,2021-04-01,1930,A,61,6.0NRT,286.3,18,D
41.517,-96.235,326.3,1,1,2021-04-01,1930,A,82,6.0NRT,291.8,21.1,D
41.515,-96.247,311.7,1,1,2021-04-01,1930,A,65,6.0NRT,294.1,7,D
41.796,-94.163,310.1,1.1,1.1,2021-04-01,1930,A,59,6.0NRT,295.5,4.7,D
41.705,-95.296,309.1,1.1,1,2021-04-01,1930,A,57,6.0NRT,293.5,4.9,D
41.704,-95.309,337.9,1.1,1,2021-04-01,1930,A,90,6.0NRT,294.4,38.9,D
41.378,-98.086,346,1,1,2021-04-01,1930,A,94,6.0NRT,296.2,52.3,D
41.376,-98.098,307.6,1,1,2021-04-01,1930,A,54,6.0NRT,293.7,4.7,D
42.454,-88.423,302.2,2.3,1.5,2021-04-01,1930,A,38,6.0NRT,287.9,10.8,D
41.948,-93.974,315.1,1.2,1.1,2021-04-01,1930,A,50,6.0NRT,295.6,8.9,D
41.946,-93.988,330.5,1.2,1.1,2021-04-01,1930,A,85,6.0NRT,300.8,29,D
41.956,-93.99,362.2,1.2,1.1,2021-04-01,1930,A,100,6.0NRT,298.2,108.2,D
41.9,-94.747,312.1,1.1,1,2021-04-01,1930,A,64,6.0NRT,292.8,8.6,D
42.11,-93.071,348.2,1.3,1.1,2021-04-01,1930,A,95,6.0NRT,292.4,79,D
42.108,-93.086,348.5,1.3,1.1,2021-04-01,1930,A,95,6.0NRT,296,78.9,D
42.314,-91.084,304.5,1.6,1.3,2021-04-01,1930,A,45,6.0NRT,287.9,8.5,D
42.118,-93.088,331.4,1.3,1.1,2021-04-01,1930,A,86,6.0NRT,294.8,38.1,D
42.253,-91.978,312.3,1.5,1.2,2021-04-01,1930,A,67,6.0NRT,291.3,14,D
42.039,-94.344,326.6,1.1,1.1,2021-04-01,1930,A,82,6.0NRT,294.5,23.9,D
42.037,-94.358,316.5,1.1,1.1,2021-04-01,1930,A,71,6.0NRT,292.3,11.7,D
42.136,-93.572,309.6,1.2,1.1,2021-04-01,1930,A,53,6.0NRT,291.3,7.3,D
42.135,-93.586,314.7,1.2,1.1,2021-04-01,1930,A,68,6.0NRT,296.6,12,D
42.534,-89.305,303.8,2.1,1.4,2021-04-01,1930,A,56,6.0NRT,287.9,13.9,D
42.532,-89.33,303,2.1,1.4,2021-04-01,1930,A,54,6.0NRT,287.3,12.3,D
42.624,-88.163,311.4,2.4,1.5,2021-04-01,1930,A,67,6.0NRT,285.6,37.2,D
42.005,-94.95,309.8,1.1,1,2021-04-01,1930,A,58,6.0NRT,293.6,5.2,D
42.208,-93.757,309.2,1.2,1.1,2021-04-01,1930,A,54,6.0NRT,295.2,4.9,D
42.363,-92.377,314.1,1.4,1.2,2021-04-01,1930,A,69,6.0NRT,294.3,13.7,D
42.213,-93.89,311,1.2,1.1,2021-04-01,1930,A,56,6.0NRT,296.9,5.6,D
42.211,-93.904,361.9,1.2,1.1,2021-04-01,1930,A,100,6.0NRT,300.6,109.6,D
41.551,-98.886,311.7,1,1,2021-04-01,1930,A,60,6.0NRT,295.2,7,D
41.549,-98.898,321.5,1,1,2021-04-01,1930,A,77,6.0NRT,296.9,16.1,D
41.56,-98.889,345.5,1,1,2021-04-01,1930,A,93,6.0NRT,296.2,51.9,D
41.558,-98.901,389.4,1,1,2021-04-01,1930,A,100,6.0NRT,305.3,204.9,D
41.556,-98.913,315.3,1,1,2021-04-01,1930,A,43,6.0NRT,297.3,9.8,D
42.798,-88.459,300.9,2.3,1.5,2021-04-01,1930,A,36,6.0NRT,285.2,13.9,D
42.384,-93.345,365.2,1.3,1.1,2021-04-01,1930,A,100,6.0NRT,299.3,133.6,D
42.382,-93.36,353.7,1.3,1.1,2021-04-01,1930,A,97,6.0NRT,298.1,90.8,D
42.422,-93.086,312,1.3,1.1,2021-04-01,1930,A,58,6.0NRT,293.2,11.7,D
43.038,-85.015,301.8,3.7,1.8,2021-04-01,1930,A,32,6.0NRT,277.3,37.6,D
42.061,-96.224,317.8,1,1,2021-04-01,1930,A,74,6.0NRT,289.2,13.6,D
42.628,-92.087,308,1.4,1.2,2021-04-01,1930,A,56,6.0NRT,291.9,9.1,D
42.63,-92.093,306.7,1.4,1.2,2021-04-01,1935,A,40,6.0NRT,292.2,7.6,D
42.481,-93.667,315.6,1.2,1.1,2021-04-01,1935,A,71,6.0NRT,297.9,10.2,D
42.491,-93.669,313.8,1.2,1.1,2021-04-01,1935,A,68,6.0NRT,298.1,8.3,D
42.671,-92.01,315.4,1.5,1.2,2021-04-01,1935,A,73,6.0NRT,292.9,18.4,D
41.713,-99.541,339.6,1.1,1,2021-04-01,1935,A,90,6.0NRT,295.7,43.3,D
41.711,-99.554,341.9,1.1,1,2021-04-01,1935,A,92,6.0NRT,297,47.9,D
41.722,-99.544,314.9,1.1,1,2021-04-01,1935,A,69,6.0NRT,293.1,11.3,D
41.72,-99.557,319.5,1.1,1,2021-04-01,1935,A,75,6.0NRT,294.2,15.8,D
42.499,-94.04,311.5,1.2,1.1,2021-04-01,1935,A,62,6.0NRT,296.6,6.1,D
42.822,-91.363,323.5,1.6,1.2,2021-04-01,1935,A,82,6.0NRT,286.7,40.5,D
42.979,-89.574,315.5,2,1.4,2021-04-01,1935,A,76,6.0NRT,287.1,35.7,D
42.531,-94.719,315.1,1.1,1.1,2021-04-01,1935,A,32,6.0NRT,295.6,8.6,D
42.529,-94.732,331,1.1,1.1,2021-04-01,1935,A,85,6.0NRT,297.1,28.3,D
42.534,-94.725,324.4,1.1,1.1,2021-04-01,1935,A,80,6.0NRT,295.3,20.8,D
42.533,-94.738,315.4,1.1,1.1,2021-04-01,1935,A,70,6.0NRT,295.9,10.5,D
41.939,-99.002,308.6,1,1,2021-04-01,1935,A,56,6.0NRT,296.1,4.6,D
42.681,-93.506,327.6,1.2,1.1,2021-04-01,1935,A,72,6.0NRT,292.3,30.3,D
42.835,-92.631,315.8,1.4,1.2,2021-04-01,1935,A,73,6.0NRT,292.3,15.8,D
42.833,-92.648,315.2,1.4,1.2,2021-04-01,1935,A,72,6.0NRT,293.1,14.9,D
42.63,-94.697,308.4,1.1,1.1,2021-04-01,1935,A,54,6.0NRT,294.5,4.6,D
42.784,-93.503,310.6,1.2,1.1,2021-04-01,1935,A,63,6.0NRT,295.3,7.2,D
42.782,-93.518,322.3,1.2,1.1,2021-04-01,1935,A,79,6.0NRT,294.8,21.2,D
42.804,-93.691,316.9,1.2,1.1,2021-04-01,1935,A,69,6.0NRT,291.7,16.4,D
42.802,-93.706,310.5,1.2,1.1,2021-04-01,1935,A,54,6.0NRT,293.9,9.2,D
43.02,-91.907,324.7,1.5,1.2,2021-04-01,1935,A,82,6.0NRT,288.9,38.4,D
43.018,-91.926,340,1.5,1.2,2021-04-01,1935,A,91,6.0NRT,290.1,75.6,D
42.831,-93.712,309.3,1.2,1.1,2021-04-01,1935,A,53,6.0NRT,290.5,7.4,D
42.831,-93.717,309.1,1.2,1.1,2021-04-01,1935,A,50,6.0NRT,291.3,7.3,D
43.021,-91.913,339.6,1.5,1.2,2021-04-01,1935,A,91,6.0NRT,290.1,74.7,D
43.02,-91.931,326.2,1.5,1.2,2021-04-01,1935,A,83,6.0NRT,289.5,40.3,D
43.169,-91.278,301.2,1.6,1.3,2021-04-01,1935,A,19,6.0NRT,284.9,8,D
43.164,-91.338,323.3,1.6,1.2,2021-04-01,1935,A,82,6.0NRT,287.5,38.5,D
